Sample,X(ms) [11.04.2025 12:57:37 761 UTC],"CycleTimeMeasurement.CycleTimeInfo"
883,1744376265754.672528,12573000
884,1744376265770.177416,12546000
885,1744376265783.334960,13129000
886,1744376265796.359176,12630000
887,1744376265813.312168,12566000
888,1744376265830.976496,13055000
889,1744376265844.189016,13351000
890,1744376265857.292856,12701000
891,1744376265870.287192,12575000
892,1744376265883.350912,12525000
893,1744376265896.368736,12559000
894,1744376265911.728384,12540000
895,1744376265927.486208,12973000
896,1744376265942.822328,13020000
897,1744376265955.951288,12841000
898,1744376265970.063600,12664000
899,1744376265985.374672,12819000
900,1744376265998.493152,12945000
901,1744376266011.565824,12620000
902,1744376266024.577016,12562000
903,1744376266037.566280,12546000
904,1744376266054.956304,12507000
905,1744376266071.102464,13076000
906,1744376266084.174952,13264000
907,1744376266097.294288,12611000
908,1744376266110.317640,12587000
909,1744376266123.452064,12569000
910,1744376266138.725352,12627000
911,1744376266153.710512,12813000
912,1744376266167.869368,13152000
913,1744376266184.990104,12823000
914,1744376266200.068032,13301000
915,1744376266213.252496,12834000
916,1744376266226.365096,12647000
917,1744376266239.485744,12580000
918,1744376266252.400160,12638000
919,1744376266265.456400,12466000
