Sample,X(ms) [11.04.2025 12:01:43 772 UTC],"CycleTimeMeasurement.CycleTimeInfo"
894,1744372937876.043892,40854680
895,1744372937924.174159,48161338
896,1744372937970.878497,48128728
897,1744372938018.895523,46707396
898,1744372938056.488297,48037102
899,1744372938103.816279,37621205
900,1744372938150.929563,47278177
901,1744372938198.415506,47131360
902,1744372938244.441337,47468627
903,1744372938287.761963,46034618
904,1744372938335.868937,43310182
905,1744372938383.358603,48107871
906,1744372938431.513799,47495222
907,1744372938478.937826,48147205
908,1744372938519.299950,47490289
909,1744372938564.655346,40294266
910,1744372938605.724670,45407845
911,1744372938653.704306,41020102
912,1744372938700.938466,47980489
913,1744372938749.415626,47254951
914,1744372938791.744350,48454325
915,1744372938834.210497,42567786
916,1744372938874.384906,42228925
